href,name,birthplace,deathplace,birth_lon,birth_lat,death_lon,death_lat
https://en.wikipedia.org/wiki/Aram_Saroyan,Aram Saroyan,,,0,0,0,0
https://en.wikipedia.org/wiki/May_Sarton,May Sarton,,,0,0,0,0
https://en.wikipedia.org/wiki/Minot_Judson_Savage,Minot Judson Savage,,,0,0,0,0
https://en.wikipedia.org/wiki/Jeannine_Savard,Jeannine Savard,,,0,0,0,0
https://en.wikipedia.org/wiki/Caroline_Mehitable_Fisher_Sawyer,Caroline Mehitable Fisher Sawyer,,,0,0,0,0
https://en.wikipedia.org/wiki/John_Godfrey_Saxe,John Godfrey Saxe,,,0,0,0,0
https://en.wikipedia.org/wiki/Gitl_Schaechter-Viswanath,Gitl Schaechter-Viswanath,,,0,0,0,0
https://en.wikipedia.org/wiki/Hermann_Georg_Scheffauer,Hermann Georg Scheffauer,,,0,0,0,0
https://en.wikipedia.org/wiki/Peter_Schjeldahl,Peter Schjeldahl,,,0,0,0,0
https://en.wikipedia.org/wiki/Michael_Schmidt_(poet),Michael Schmidt (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Dennis_Schmitz,Dennis Schmitz,,,0,0,0,0
https://en.wikipedia.org/wiki/Gjertrud_Schnackenberg,Gjertrud Schnackenberg,,,0,0,0,0
https://en.wikipedia.org/wiki/Elio_Schneeman,Elio Schneeman,,,0,0,0,0
https://en.wikipedia.org/wiki/Dan_Schneider_(writer),Dan Schneider (writer),,,0,0,0,0
https://en.wikipedia.org/wiki/Pat_Schneider,Pat Schneider,,,0,0,0,0
https://en.wikipedia.org/wiki/Jane_Johnston_Schoolcraft,Jane Johnston Schoolcraft,"Sault Ste. Marie, Michigan",,-84.359269,46.490586,0,0
https://en.wikipedia.org/wiki/Philip_Schultz,Philip Schultz,,,0,0,0,0
https://en.wikipedia.org/wiki/Susan_Polis_Schutz,Susan Polis Schutz,"Peekskill, New York",,-73.9204922,41.289811,0,0
https://en.wikipedia.org/wiki/James_Schuyler,James Schuyler,,,0,0,0,0
https://en.wikipedia.org/wiki/Delmore_Schwartz,Delmore Schwartz,,,0,0,0,0
https://en.wikipedia.org/wiki/Patricia_Roth_Schwartz,Patricia Roth Schwartz,,,0,0,0,0
https://en.wikipedia.org/wiki/Armand_Schwerner,Armand Schwerner,,,0,0,0,0
https://en.wikipedia.org/wiki/Peter_Seaton,Peter Seaton,,,0,0,0,0
https://en.wikipedia.org/wiki/Alan_Seeger,Alan Seeger,New York City,Belloy-en-Santerre,-74.0060152,40.7127281,2.85402,49.88264
https://en.wikipedia.org/wiki/Calvin_Seerveld,Calvin Seerveld,New York City,,-74.0060152,40.7127281,0,0
https://en.wikipedia.org/wiki/Frederick_Seidel,Frederick Seidel,,,0,0,0,0
https://en.wikipedia.org/wiki/Hugh_Seidman,Hugh Seidman,,,0,0,0,0
https://en.wikipedia.org/wiki/Rebecca_Seiferle,Rebecca Seiferle,,,0,0,0,0
https://en.wikipedia.org/wiki/Martha_Serpas,Martha Serpas,,,0,0,0,0
https://en.wikipedia.org/wiki/Diane_Seuss,Diane Seuss,,,0,0,0,0
https://en.wikipedia.org/wiki/Dr._Seuss,Dr. Seuss,,,0,0,0,0
https://en.wikipedia.org/wiki/Elizabeth_Sewell_(writer),Elizabeth Sewell (writer),Coonoor,"Greensboro, North Carolina",76.77480204343982,11.322330950000001,-79.7919754,36.0726355
https://en.wikipedia.org/wiki/Anne_Sexton,Anne Sexton,,,0,0,0,0
https://en.wikipedia.org/wiki/Tom_Sexton_(poet),Tom Sexton (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Ntozake_Shange,Ntozake Shange,"Trenton, New Jersey","Bowie, Maryland",-74.7597219,40.2205944,-76.7301718,38.9424464
https://en.wikipedia.org/wiki/Ravi_Shankar_(poet),Ravi Shankar (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Mary_Eulalie_Fee_Shannon,Mary Eulalie Fee Shannon,,,0,0,0,0
https://en.wikipedia.org/wiki/David_Shapiro_(poet),David Shapiro (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Karl_Shapiro,Karl Shapiro,,,0,0,0,0
https://en.wikipedia.org/wiki/G._S._Sharat_Chandra,G. S. Sharat Chandra,,,0,0,0,0
https://en.wikipedia.org/wiki/Brenda_Shaughnessy,Brenda Shaughnessy,,,0,0,0,0
https://en.wikipedia.org/wiki/Scott_Shaw,Scott Shaw,,,0,0,0,0
https://en.wikipedia.org/wiki/Robert_Shelby_(poet),Robert Shelby (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Kate_Brownlee_Sherwood,Kate Brownlee Sherwood,,,0,0,0,0
https://en.wikipedia.org/wiki/Dora_Adele_Shoemaker,Dora Adele Shoemaker,,,0,0,0,0
https://en.wikipedia.org/wiki/Aaron_Shurin,Aaron Shurin,,,0,0,0,0
https://en.wikipedia.org/wiki/Eli_Siegel,Eli Siegel,Dvinsk,Greenwich Village,49.1653887,55.7494185,-73.9965658,40.7319802
https://en.wikipedia.org/wiki/Lydia_Sigourney,Lydia Sigourney,,,0,0,0,0
https://en.wikipedia.org/wiki/Eleni_Sikelianos,Eleni Sikelianos,,,0,0,0,0
https://en.wikipedia.org/wiki/Richard_Siken,Richard Siken,,,0,0,0,0
https://en.wikipedia.org/wiki/Leslie_Marmon_Silko,Leslie Marmon Silko,,,0,0,0,0
https://en.wikipedia.org/wiki/Edward_Rowland_Sill,Edward Rowland Sill,,,0,0,0,0
https://en.wikipedia.org/wiki/Ron_Silliman,Ron Silliman,,,0,0,0,0
https://en.wikipedia.org/wiki/Murray_Silverstein,Murray Silverstein,,,0,0,0,0
https://en.wikipedia.org/wiki/Shel_Silverstein,Shel Silverstein,,,0,0,0,0
https://en.wikipedia.org/wiki/Charles_Simic,Charles Simic,,,0,0,0,0
https://en.wikipedia.org/wiki/Jim_Simmerman,Jim Simmerman,,,0,0,0,0
https://en.wikipedia.org/wiki/William_Gilmore_Simms,William Gilmore Simms,,,0,0,0,0
https://en.wikipedia.org/wiki/Marge_Simon,Marge Simon,,,0,0,0,0
https://en.wikipedia.org/wiki/Bennie_Lee_Sinclair,Bennie Lee Sinclair,,,0,0,0,0
https://en.wikipedia.org/wiki/John_Sinclair_(poet),John Sinclair (poet),"Flint, Michigan",,-83.6900211,43.0161693,0,0
https://en.wikipedia.org/wiki/Hal_Sirowitz,Hal Sirowitz,,,0,0,0,0
https://en.wikipedia.org/wiki/Judith_Skillman,Judith Skillman,,,0,0,0,0
https://en.wikipedia.org/wiki/Myra_Sklarew,Myra Sklarew,,,0,0,0,0
https://en.wikipedia.org/wiki/Ed_Skoog,Ed Skoog,,,0,0,0,0
https://en.wikipedia.org/wiki/Clark_Ashton_Smith,Clark Ashton Smith,,,0,0,0,0
https://en.wikipedia.org/wiki/Elbert_H._Smith,Elbert H. Smith,,,0,0,0,0
https://en.wikipedia.org/wiki/Elizabeth_Oakes_Smith,Elizabeth Oakes Smith,,,0,0,0,0
https://en.wikipedia.org/wiki/Langdon_Smith,Langdon Smith,,,0,0,0,0
https://en.wikipedia.org/wiki/Jeanie_Oliver_Davidson_Smith,Jeanie Oliver Davidson Smith,,,0,0,0,0
https://en.wikipedia.org/wiki/Marc_Smith_(American_poet),Marc Smith (American poet),"Chicago, Illinois",,-87.6244212,41.8755616,0,0
https://en.wikipedia.org/wiki/Margaret_Smith_(poet),Margaret Smith (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Martha_Pearson_Smith,Martha Pearson Smith,,,0,0,0,0
https://en.wikipedia.org/wiki/Patti_Smith,Patti Smith,,,0,0,0,0
https://en.wikipedia.org/wiki/R._T._Smith,R. T. Smith,,,0,0,0,0
https://en.wikipedia.org/wiki/Rod_Smith_(poet),Rod Smith (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Rolland_Smith,Rolland Smith,,,0,0,0,0
https://en.wikipedia.org/wiki/Tracy_K._Smith,Tracy K. Smith,"Falmouth, Massachusetts",,-70.6147519,41.5514979,0,0
https://en.wikipedia.org/wiki/William_Jay_Smith,William Jay Smith,,,0,0,0,0
https://en.wikipedia.org/wiki/W._D._Snodgrass,W. D. Snodgrass,,,0,0,0,0
https://en.wikipedia.org/wiki/Eliza_R._Snow,Eliza R. Snow,,,0,0,0,0
https://en.wikipedia.org/wiki/Craig_Snyder_(writer),Craig Snyder (writer),,,0,0,0,0
https://en.wikipedia.org/wiki/Gary_Snyder,Gary Snyder,,,0,0,0,0
https://en.wikipedia.org/wiki/Laurel_Snyder,Laurel Snyder,"Baltimore, Maryland",,-76.610759,39.2908816,0,0
https://en.wikipedia.org/wiki/Gustaf_Sobin,Gustaf Sobin,,,0,0,0,0
https://en.wikipedia.org/wiki/Roberto_Solis,Roberto Solis,Nicaragua,,-85.2936911,12.6090157,0,0
https://en.wikipedia.org/wiki/Gilbert_Sorrentino,Gilbert Sorrentino,,,0,0,0,0
https://en.wikipedia.org/wiki/Gary_Soto,Gary Soto,,,0,0,0,0
https://en.wikipedia.org/wiki/Juliana_Spahr,Juliana Spahr,,,0,0,0,0
https://en.wikipedia.org/wiki/Harriet_Mabel_Spalding,Harriet Mabel Spalding,,,0,0,0,0
https://en.wikipedia.org/wiki/Susan_Marr_Spalding,Susan Marr Spalding,,,0,0,0,0
https://en.wikipedia.org/wiki/Anne_Spencer,Anne Spencer,,,0,0,0,0
https://en.wikipedia.org/wiki/Jack_Spicer,Jack Spicer,,,0,0,0,0
https://en.wikipedia.org/wiki/Harriet_Elizabeth_Prescott_Spofford,Harriet Elizabeth Prescott Spofford,,,0,0,0,0
https://en.wikipedia.org/wiki/Cornelia_Laws_St._John,Cornelia Laws St. John,,,0,0,0,0
https://en.wikipedia.org/wiki/Kim_Stafford,Kim Stafford,,,0,0,0,0
https://en.wikipedia.org/wiki/William_Stafford_(poet),William Stafford (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Ann_Stanford,Ann Stanford,,,0,0,0,0
https://en.wikipedia.org/wiki/Frank_Stanford,Frank Stanford,"Richton, Mississippi","Fayetteville, Arkansas",-88.9400492,31.3493426,-94.1574328,36.0625843
https://en.wikipedia.org/wiki/Henry_Throop_Stanton,Henry Throop Stanton,"Alexandria, Virginia","Frankfort, Kentucky",-77.0470229,38.8051095,-84.8732836,38.2009055
https://en.wikipedia.org/wiki/George_Starbuck,George Starbuck,,,0,0,0,0
https://en.wikipedia.org/wiki/William_Force_Stead,William Force Stead,,,0,0,0,0
https://en.wikipedia.org/wiki/Edmund_Clarence_Stedman,Edmund Clarence Stedman,"Hartford, Connecticut",New York City,-72.6908547,41.764582,-74.0060152,40.7127281
https://en.wikipedia.org/wiki/Elizabeth_Clementine_Stedman,Elizabeth Clementine Stedman,,,0,0,0,0
https://en.wikipedia.org/wiki/Rowena_Granice_Steele,Rowena Granice Steele,,,0,0,0,0
https://en.wikipedia.org/wiki/Evaleen_Stein,Evaleen Stein,,,0,0,0,0
https://en.wikipedia.org/wiki/Gertrude_Stein,Gertrude Stein,,,0,0,0,0
https://en.wikipedia.org/wiki/Edward_Steinhardt,Edward Steinhardt,,,0,0,0,0
https://en.wikipedia.org/wiki/Mattie_Stepanek,Mattie Stepanek,,"Washington, D.C.",0,0,-77.0365427,38.8950368
https://en.wikipedia.org/wiki/Elizabeth_Willisson_Stephen,Elizabeth Willisson Stephen,,,0,0,0,0
https://en.wikipedia.org/wiki/George_Sterling,George Sterling,,,0,0,0,0
https://en.wikipedia.org/wiki/Gerald_Stern,Gerald Stern,,,0,0,0,0
https://en.wikipedia.org/wiki/Augusta_Emma_Stetson,Augusta Emma Stetson,,,0,0,0,0
https://en.wikipedia.org/wiki/C._J._Stevens,C. J. Stevens,,,0,0,0,0
https://en.wikipedia.org/wiki/James_Thomas_Stevens,James Thomas Stevens,,,0,0,0,0
https://en.wikipedia.org/wiki/Wallace_Stevens,Wallace Stevens,,,0,0,0,0
https://en.wikipedia.org/wiki/Anne_Stevenson,Anne Stevenson,,,0,0,0,0
https://en.wikipedia.org/wiki/Margo_Taft_Stever,Margo Taft Stever,,,0,0,0,0
https://en.wikipedia.org/wiki/Joffre_Stewart,Joffre Stewart,,,0,0,0,0
https://en.wikipedia.org/wiki/Susan_Stewart_(poet),Susan Stewart (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Trumbull_Stickney,Trumbull Stickney,,,0,0,0,0
https://en.wikipedia.org/wiki/John_Stigall,John Stigall,,,0,0,0,0
https://en.wikipedia.org/wiki/James_Still_(poet),James Still (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Cornelia_Laws_St._John,Cornelia Laws St. John,,,0,0,0,0
https://en.wikipedia.org/wiki/Charles_Warren_Stoddard,Charles Warren Stoddard,,,0,0,0,0
https://en.wikipedia.org/wiki/Lavinia_Stoddard,Lavinia Stoddard,,,0,0,0,0
https://en.wikipedia.org/wiki/Dejan_Stojanovi%C4%87,Dejan Stojanović,,,0,0,0,0
https://en.wikipedia.org/wiki/Donna_J._Stone,Donna J. Stone,,,0,0,0,0
https://en.wikipedia.org/wiki/Ruth_Stone,Ruth Stone,"Roanoke, Virginia","Ripton, Vermont",-79.9414313,37.270973,-73.0337694,43.9738222
https://en.wikipedia.org/wiki/Lisa_Gluskin_Stonestreet,Lisa Gluskin Stonestreet,,,0,0,0,0
https://en.wikipedia.org/wiki/William_Wetmore_Story,William Wetmore Story,,Vallombrosa Abbey,0,0
https://en.wikipedia.org/wiki/Mark_Strand,Mark Strand,,,0,0,0,0
https://en.wikipedia.org/wiki/Joseph_Stroud,Joseph Stroud,,,0,0,0,0
https://en.wikipedia.org/wiki/Lucien_Stryk,Lucien Stryk,,,0,0,0,0
https://en.wikipedia.org/wiki/Jesse_Stuart,Jesse Stuart,,,0,0,0,0
https://en.wikipedia.org/wiki/Elma_Stuckey,Elma Stuckey,,,0,0,0,0
https://en.wikipedia.org/wiki/Melissa_Studdard,Melissa Studdard,"Tuscaloosa, Alabama",,-87.5675258,33.2095614,0,0
https://en.wikipedia.org/wiki/Shawn_Sturgeon,Shawn Sturgeon,,,0,0,0,0
https://en.wikipedia.org/wiki/Julie_Suk,Julie Suk,,,0,0,0,0
https://en.wikipedia.org/wiki/Aloysius_Michael_Sullivan,Aloysius Michael Sullivan,,,0,0,0,0
https://en.wikipedia.org/wiki/Sekou_Sundiata,Sekou Sundiata,,,0,0,0,0
https://en.wikipedia.org/wiki/Barton_Sutter,Barton Sutter,,,0,0,0,0
https://en.wikipedia.org/wiki/Thomas_Burnett_Swann,Thomas Burnett Swann,,,0,0,0,0
https://en.wikipedia.org/wiki/John_Swanwick,John Swanwick,,,0,0,0,0
https://en.wikipedia.org/wiki/Robert_Sward,Robert Sward,,,0,0,0,0
https://en.wikipedia.org/wiki/Cole_Swensen,Cole Swensen,,,0,0,0,0
https://en.wikipedia.org/wiki/Karen_Swenson,Karen Swenson,,,0,0,0,0
https://en.wikipedia.org/wiki/May_Swenson,May Swenson,,,0,0,0,0
https://en.wikipedia.org/wiki/Thomas_Thackeray_Swinburne,Thomas Thackeray Swinburne,,,0,0,0,0
https://en.wikipedia.org/wiki/Arthur_Sze,Arthur Sze,,,0,0,0,0
https://en.wikipedia.org/wiki/Eileen_Tabios,Eileen Tabios,,,0,0,0,0
https://en.wikipedia.org/wiki/John_Taggart,John Taggart,,,0,0,0,0
https://en.wikipedia.org/wiki/Ronald_Talney,Ronald Talney,,,0,0,0,0
https://en.wikipedia.org/wiki/Amber_Tamblyn,Amber Tamblyn,"Santa Monica, California",,-118.491227,34.0194704,0,0
https://en.wikipedia.org/wiki/Luci_Tapahonso,Luci Tapahonso,,,0,0,0,0
https://en.wikipedia.org/wiki/Nathaniel_Tarn,Nathaniel Tarn,"Paris, France",,2.3200410217200766,48.8588897,0,0
https://en.wikipedia.org/wiki/Allen_Tate,Allen Tate,,,0,0,0,0
https://en.wikipedia.org/wiki/James_Tate_(writer),James Tate (writer),,,0,0,0,0
https://en.wikipedia.org/wiki/Bayard_Taylor,Bayard Taylor,,,0,0,0,0
https://en.wikipedia.org/wiki/Bert_Leston_Taylor,Bert Leston Taylor,,,0,0,0,0
https://en.wikipedia.org/wiki/Edward_Taylor,Edward Taylor,,,0,0,0,0
https://en.wikipedia.org/wiki/Elkanah_East_Taylor,Elkanah East Taylor,,,0,0,0,0
https://en.wikipedia.org/wiki/Minnetta_Theodora_Taylor,Minnetta Theodora Taylor,,,0,0,0,0
https://en.wikipedia.org/wiki/Michelle_Tea,Michelle Tea,,,0,0,0,0
https://en.wikipedia.org/wiki/Sara_Teasdale,Sara Teasdale,,,0,0,0,0
https://en.wikipedia.org/wiki/Michael_Teig,Michael Teig,,,0,0,0,0
https://en.wikipedia.org/wiki/Todd_Temkin,Todd Temkin,,,0,0,0,0
https://en.wikipedia.org/wiki/Elaine_Terranova,Elaine Terranova,Philadelphia,,-75.1635262,39.9527237,0,0
https://en.wikipedia.org/wiki/Lucy_Terry,Lucy Terry,,"Sunderland, Vermont",0,0,-73.103714,43.113515
https://en.wikipedia.org/wiki/Steve_Tesich,Steve Tesich,,,0,0,0,0
https://en.wikipedia.org/wiki/Celia_Thaxter,Celia Thaxter,,,0,0,0,0
https://en.wikipedia.org/wiki/Ernest_Thayer,Ernest Thayer,,,0,0,0,0
https://en.wikipedia.org/wiki/Scofield_Thayer,Scofield Thayer,,,0,0,0,0
https://en.wikipedia.org/wiki/William_Roscoe_Thayer,William Roscoe Thayer,,,0,0,0,0
https://en.wikipedia.org/wiki/Edith_M._Thomas,Edith M. Thomas,,,0,0,0,0
https://en.wikipedia.org/wiki/Lewis_Thomas,Lewis Thomas,"Flushing, New York","Manhattan, New York",-73.8174291,40.7654301,-73.95905442771002,40.7814865
https://en.wikipedia.org/wiki/Lorenzo_Thomas_(poet),Lorenzo Thomas (poet),Panama,,-81.1308434,8.559559,0,0
https://en.wikipedia.org/wiki/Clara_Ann_Thompson,Clara Ann Thompson,,,0,0,0,0
https://en.wikipedia.org/wiki/Dunstan_Thompson,Dunstan Thompson,,,0,0,0,0
https://en.wikipedia.org/wiki/E._S._L._Thompson,E. S. L. Thompson,,,0,0,0,0
https://en.wikipedia.org/wiki/Lady_Gwen_Thompson,Lady Gwen Thompson,,,0,0,0,0
https://en.wikipedia.org/wiki/Maurice_Thompson,Maurice Thompson,,,0,0,0,0
https://en.wikipedia.org/wiki/William_Irwin_Thompson,William Irwin Thompson,Chicago,"Portland, Maine",-87.6244212,41.8755616,-70.2572642,43.6592687
https://en.wikipedia.org/wiki/Henry_David_Thoreau,Henry David Thoreau,"Concord, Massachusetts",,-71.3488963,42.4605189,0,0
https://en.wikipedia.org/wiki/Tamara_Thorne,Tamara Thorne,,,0,0,0,0
https://en.wikipedia.org/wiki/Laura_M._Hawley_Thurston,Laura M. Hawley Thurston,,,0,0,0,0
https://en.wikipedia.org/wiki/Gary_Tillery,Gary Tillery,"Phoenix, Arizona",,-112.074141,33.4484367,0,0
https://en.wikipedia.org/wiki/Richard_Tillinghast,Richard Tillinghast,,,0,0,0,0
https://en.wikipedia.org/wiki/Lydia_H._Tilton,Lydia H. Tilton,,,0,0,0,0
https://en.wikipedia.org/wiki/Henry_Timrod,Henry Timrod,"Charleston, South Carolina",,-79.9399309,32.7884363,0,0
https://en.wikipedia.org/wiki/Melvin_B._Tolson,Melvin B. Tolson,,,0,0,0,0
https://en.wikipedia.org/wiki/Lee_Tonouchi,Lee Tonouchi,,,0,0,0,0
https://en.wikipedia.org/wiki/Nick_Tosches,Nick Tosches,,,0,0,0,0
https://en.wikipedia.org/wiki/Tony_Tost,Tony Tost,,,0,0,0,0
https://en.wikipedia.org/wiki/Ann_Townsend,Ann Townsend,,,0,0,0,0
https://en.wikipedia.org/wiki/Patricia_Traxler,Patricia Traxler,,,0,0,0,0
https://en.wikipedia.org/wiki/William_Tremblay_(writer),William Tremblay (writer),,,0,0,0,0
https://en.wikipedia.org/wiki/Natasha_Trethewey,Natasha Trethewey,,,0,0,0,0
https://en.wikipedia.org/wiki/David_Trinidad,David Trinidad,,,0,0,0,0
https://en.wikipedia.org/wiki/Am%C3%A9lie_Rives_Troubetzkoy,Amélie Rives Troubetzkoy,,,0,0,0,0
https://en.wikipedia.org/wiki/Quincy_Troupe,Quincy Troupe,,,0,0,0,0
https://en.wikipedia.org/wiki/John_Trumbull_(poet),John Trumbull (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Mary_Frances_Tyler_Tucker,Mary Frances Tyler Tucker,,,0,0,0,0
https://en.wikipedia.org/wiki/Frederick_Goddard_Tuckerman,Frederick Goddard Tuckerman,,,0,0,0,0
https://en.wikipedia.org/wiki/Lewis_Turco,Lewis Turco,,,0,0,0,0
https://en.wikipedia.org/wiki/Brian_Turner_(American_poet),Brian Turner (American poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Genya_Turovskaya,Genya Turovskaya,,,0,0,0,0
https://en.wikipedia.org/wiki/Emma_Rood_Tuttle,Emma Rood Tuttle,,,0,0,0,0
https://en.wikipedia.org/wiki/Chase_Twichell,Chase Twichell,,,0,0,0,0
https://en.wikipedia.org/wiki/Sarah_Lowe_Twiggs,Sarah Lowe Twiggs,,,0,0,0,0
https://en.wikipedia.org/wiki/E._Donald_Two-Rivers,E. Donald Two-Rivers,,,0,0,0,0
https://en.wikipedia.org/wiki/Louis_Untermeyer,Louis Untermeyer,,,0,0,0,0
https://en.wikipedia.org/wiki/John_Updike,John Updike,,,0,0,0,0
https://en.wikipedia.org/wiki/Charles_Upton_(poet),Charles Upton (poet),San Francisco,,-122.419906,37.7790262,0,0
https://en.wikipedia.org/wiki/Amy_Uyematsu,Amy Uyematsu,,,0,0,0,0
https://en.wikipedia.org/wiki/Catherynne_M._Valente,Catherynne M. Valente,,,0,0,0,0
https://en.wikipedia.org/wiki/Jean_Valentine,Jean Valentine,,,0,0,0,0
https://en.wikipedia.org/wiki/Cor_van_den_Heuvel,Cor van den Heuvel,,,0,0,0,0
https://en.wikipedia.org/wiki/Mark_Van_Doren,Mark Van Doren,,,0,0,0,0
https://en.wikipedia.org/wiki/Mona_Van_Duyn,Mona Van Duyn,"Waterloo, Iowa",,-92.3328743,42.498275,0,0
https://en.wikipedia.org/wiki/Ellen_Oliver_Van_Fleet,Ellen Oliver Van Fleet,,,0,0,0,0
https://en.wikipedia.org/wiki/Sheldon_Vanauken,Sheldon Vanauken,,,0,0,0,0
https://en.wikipedia.org/wiki/Robert_Vasquez,Robert Vasquez,,,0,0,0,0
https://en.wikipedia.org/wiki/Reetika_Vazirani,Reetika Vazirani,,,0,0,0,0
https://en.wikipedia.org/wiki/Janine_Pommy_Vega,Janine Pommy Vega,"Jersey City, New Jersey","Willow, New York",-74.047455,40.7215682,-74.2279228,42.0764796
https://en.wikipedia.org/wiki/Jones_Very,Jones Very,,,0,0,0,0
https://en.wikipedia.org/wiki/George_Sylvester_Viereck,George Sylvester Viereck,,,0,0,0,0
https://en.wikipedia.org/wiki/Peter_Viereck,Peter Viereck,New York City,"South Hadley, Massachusetts",-74.0060152,40.7127281,-72.582258,42.2495463
https://en.wikipedia.org/wiki/Nick_Virgilio,Nick Virgilio,"Camden, New Jersey","Washington, D.C.",-75.1198911,39.9448402,-77.0365427,38.8950368
https://en.wikipedia.org/wiki/Gerald_Vizenor,Gerald Vizenor,,,0,0,0,0
https://en.wikipedia.org/wiki/Judith_Vollmer,Judith Vollmer,,,0,0,0,0
https://en.wikipedia.org/wiki/Buddy_Wakefield,Buddy Wakefield,,,0,0,0,0
https://en.wikipedia.org/wiki/Diane_Wakoski,Diane Wakoski,,,0,0,0,0
https://en.wikipedia.org/wiki/Diane_Wald,Diane Wald,,,0,0,0,0
https://en.wikipedia.org/wiki/Anne_Waldman,Anne Waldman,,,0,0,0,0
https://en.wikipedia.org/wiki/Rosmarie_Waldrop,Rosmarie Waldrop,,,0,0,0,0
https://en.wikipedia.org/wiki/Keith_Waldrop,Keith Waldrop,,,0,0,0,0
https://en.wikipedia.org/wiki/Alice_Walker,Alice Walker,,,0,0,0,0
https://en.wikipedia.org/wiki/Margaret_Walker,Margaret Walker,,,0,0,0,0
https://en.wikipedia.org/wiki/Minnie_Gow_Walsworth,Minnie Gow Walsworth,,,0,0,0,0
https://en.wikipedia.org/wiki/Connie_Wanek,Connie Wanek,,,0,0,0,0
https://en.wikipedia.org/wiki/BJ_Ward_(poet),BJ Ward (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Diane_Ward,Diane Ward,,,0,0,0,0
https://en.wikipedia.org/wiki/Julia_Rush_Cutler_Ward,Julia Rush Cutler Ward,,,0,0,0,0
https://en.wikipedia.org/wiki/Mary_Ware_(writer),Mary Ware (writer),,,0,0,0,0
https://en.wikipedia.org/wiki/Catherine_Anne_Warfield,Catherine Anne Warfield,,,0,0,0,0
https://en.wikipedia.org/wiki/Emily_Warn,Emily Warn,,,0,0,0,0
https://en.wikipedia.org/wiki/Robert_Penn_Warren,Robert Penn Warren,,,0,0,0,0
https://en.wikipedia.org/wiki/Raees_Warsi,Raees Warsi,,,0,0,0,0
https://en.wikipedia.org/wiki/William_John_Watkins,William John Watkins,,,0,0,0,0
https://en.wikipedia.org/wiki/Barrett_Watten,Barrett Watten,,,0,0,0,0
https://en.wikipedia.org/wiki/Jim_Webb_(poet),Jim Webb (poet),"Jenkins, Kentucky","Whitesburg, Kentucky",-82.6309892,37.1734372,-82.8268265,37.1184318
https://en.wikipedia.org/wiki/Rebecca_Wee,Rebecca Wee,,,0,0,0,0
https://en.wikipedia.org/wiki/Eliot_Weinberger,Eliot Weinberger,,,0,0,0,0
https://en.wikipedia.org/wiki/Hannah_Weiner,Hannah Weiner,,,0,0,0,0
https://en.wikipedia.org/wiki/Ruth_Weiss_(beat_poet),Ruth Weiss (beat poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Theodore_Weiss_(poet),Theodore Weiss (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/James_Welch_(writer),James Welch (writer),,,0,0,0,0
https://en.wikipedia.org/wiki/Lew_Welch,Lew Welch,,,0,0,0,0
https://en.wikipedia.org/wiki/Jerry_Wemple,Jerry Wemple,,,0,0,0,0
https://en.wikipedia.org/wiki/Joe_Wenderoth,Joe Wenderoth,,,0,0,0,0
https://en.wikipedia.org/wiki/Marjory_Heath_Wentworth,Marjory Heath Wentworth,,,0,0,0,0
https://en.wikipedia.org/wiki/Kanye_West,Kanye West,Atlanta,,-84.3902644,33.7489924,0,0
https://en.wikipedia.org/wiki/Paul_West_(writer),Paul West (writer),,,0,0,0,0
https://en.wikipedia.org/wiki/Philip_Whalen,Philip Whalen,"Portland, Oregon",,-122.674194,45.5202471,0,0
https://en.wikipedia.org/wiki/Mark_Whalon,Mark Whalon,,,0,0,0,0
https://en.wikipedia.org/wiki/John_Wheatcroft,John Wheatcroft,,,0,0,0,0
https://en.wikipedia.org/wiki/Phillis_Wheatley,Phillis Wheatley,,,0,0,0,0
https://en.wikipedia.org/wiki/Cora_Stuart_Wheeler,Cora Stuart Wheeler,,,0,0,0,0
https://en.wikipedia.org/wiki/John_Hall_Wheelock,John Hall Wheelock,,,0,0,0,0
https://en.wikipedia.org/wiki/John_Brooks_Wheelwright,John Brooks Wheelwright,,,0,0,0,0
https://en.wikipedia.org/wiki/Edward_Lucas_White,Edward Lucas White,"Bergen County, New Jersey",Baltimore,-74.0563254,40.9678345,-76.610759,39.2908816
https://en.wikipedia.org/wiki/Laura_Rosamond_White,Laura Rosamond White,,,0,0,0,0
https://en.wikipedia.org/wiki/Gary_Whitehead,Gary Whitehead,,,0,0,0,0
https://en.wikipedia.org/wiki/Ruth_Whitman,Ruth Whitman,"New York City, New York",Rhode Island,-74.0060152,40.7127281,-71.5992372,41.7962409
